,event_date,year,event_type,sub_event_type,actor1,actor2,interaction,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,nrEvents,category
1416,2024-11-12,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Other: On 12 November 2024, in Delmas, Ouest, gunshots were heard in Carrefour Aeroport. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,4196.0,4196.0,4196.0,,1,2024
1417,2024-11-15,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Other: On 15 November 2024, in Delmas, gunshots were heard in Pele Simon. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,4196.0,4196.0,4196.0,,1,2024
1418,2024-11-18,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,PNH: National Police of Haiti,"On 18 November 2024, in Delmas, Ouest, police forces clashed with gang members as they carried out anti-gang interventions in Bas Delmas and Carrefour Aeroport (Delmas), Bel Air and Solino (Port-au-Prince), and Tabarre (Tabarre) (coded separately). During clashes, several gang members were shot and injured. Several injured.",0,1753945649,4196.0,4196.0,4196.0,4196.0,1,2024
1419,2024-11-18,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Carrefour Aeroport/Delmas 13,18.5532,-72.3148,Juno 7; PNH: National Police of Haiti,"On 18 November 2024, in Delmas - Carrefour Aeroport/Delmas 13, Ouest, police forces clashed with gang members as they carried out anti-gang interventions in Delmas 13, Carrefour Aeroport, and Bas Delmas (Delmas), Bel Air and Solino (Port-au-Prince), and Tabarre (Tabarre) (coded separately). During clashes, several gang members were shot and injured. Several injured.",0,1753945649,3077.0,3077.0,3077.0,3077.0,1,2024
1420,2024-11-08,2024,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 48,18.5339,-72.2966,SG Alert (Whatsapp),"Around 8 November 2024 (as reported), in Delmas - Delmas 48, Ouest, an unknown number of people were abducted. There is no information on the circumstances or perpetrators of the abduction, but latest reports suggest that most abductions are gang-related. The victim(s) whereabouts are unknown.",0,1753945649,14001.0,14407.0,14407.0,14407.0,1,2024
1421,2024-11-08,2024,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 60,18.5292,-72.2929,SG Alert (Whatsapp),"Around 8 November 2024 (as reported), in Delmas - Delmas 60, Ouest, an unknown number of people were abducted. There is no information on the circumstances or perpetrators of the abduction, but latest reports suggest that most abductions are gang-related. The victim(s) whereabouts are unknown.",0,1753945649,9788.0,9788.0,9788.0,9788.0,1,2024
1422,2024-11-08,2024,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petion Ville - Peguy-Ville,18.5152,-72.2738,SG Alert (Whatsapp),"Around 8 November 2024 (as reported), in Petion Ville - Peguy-Ville, Ouest, an unknown number of people were abducted. There is no information on the circumstances or perpetrators of the abduction, but latest reports suggest that most abductions are gang-related. The victim(s) whereabouts are unknown.",0,1753945649,8465.0,8465.0,8465.0,8465.0,1,2024
1423,2024-11-18,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Bel Air,18.551,-72.3358,PNH: National Police of Haiti,"On 18 November 2024, in Port-au-Prince - Bel Air, Ouest, police forces clashed with gang members as they carried out anti-gang interventions in Bel Air and Solino (Port-au-Prince), Bas Delmas and Carrefour Aeroport (Delmas), and Tabarre (Tabarre) (coded separately). During clashes, several gang members were shot and injured. Several injured.",0,1753945649,18315.0,18315.0,18315.0,18315.0,1,2024
1424,2024-11-19,2024,Strategic developments,Disrupted weapons use,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,Alterpresse; Juno 7; Le Nouvelliste (Haiti); Metropole; PNH: National Police of Haiti,"Weapons seizure: On 19 November 2024, in Petionville, Ouest, in the early morning, police forces intercepted members of the Viv Ansanm Gang in a truck and seized hundreds of ammunition, two drones, several firearms, and telecommunication materials, in the Panamericaine Avenue (Panamericaine neighbourhood). Five gang members were arrested and some others managed to flee and take refuge elsewhere. The seizure took place moments before clashes with the Viv Ansanm Gang (coded separately).",0,1753945649,1481.0,1481.0,1481.0,,1,2024
1425,2024-11-19,2024,Strategic developments,Other,Unidentified Communal Militia (Haiti),,Identity militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,The St. Kitts Nevis Observer,"Non-violent activity: On 19 November 2024, in Petionville, Ouest, in the morning, armed members of the population erected barricades to prevent gang members from entering residential areas in the commune.",0,1732580120,1481.0,1481.0,1481.0,,1,2024
1426,2024-11-08,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,SG Alert (Whatsapp),"Other: On 8 November 2024, in Port-au-Prince, Ouest, gunshots were heard near Lalue. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,13864.0,13864.0,13864.0,,1,2024
1427,2024-11-19,2024,Strategic developments,Other,Police Forces of Haiti (2024-),,State forces only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,AFP; Amerique Info 7; Vi Free Press,"Non-violent activity: On 19 November 2024, in Port-au-Prince, Ouest, in the morning, police forces and armed members of the population erected burning barricades to prevent gang members from entering residential areas in Canape Vert neighbourhood.",0,1732580120,13864.0,13864.0,13864.0,,1,2024
1428,2024-11-20,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,Metropole,"Other: On 20 November 2024, in Port-au-Prince, Ouest, overnight, gunshots were heard in the Debussy neighbourhood. The authorship and the circumstances of the gunshots are unknown.",0,1753945649,13864.0,13864.0,13864.0,,1,2024
1429,2024-11-18,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Champs de Mars,18.5422,-72.3369,Gazette Haiti; Rezo Nodwes,"On 18 November 2024, in Port-au-Prince - Champs de Mars, Ouest, police forces clashed with gang members in Champs de Mars. Casualties unknown.",0,1753945649,20971.0,20971.0,20971.0,20971.0,1,2024
1430,2024-11-16,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Nazon,18.5463,-72.3209,Rezo Nodwes,"On 16 November 2024, in Port-au-Prince - Nazon, Ouest, police forces deployed and clashed with the Viv Ansanm Gang as they attacked residents in the Nazon and Lalue neighborhoods (coded separately). Casualties unknown.",0,1753945649,19123.0,19123.0,19123.0,19123.0,1,2024
1431,2024-11-21,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Nazon,18.5463,-72.3209,Amerique Info 7; Le Nouvelliste (Haiti),"On 21 November 2024, in Port-au-Prince - Nazon, Ouest, police forces shot and killed at least six gang members during clashes in the Nazon neighbourhood. At least 6 fatalities.",6,1753945649,19123.0,19123.0,19123.0,19123.0,1,2024
1432,2024-11-16,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Saint Antoine/Lalue,18.5434,-72.3284,Rezo Nodwes,"On 16 November 2024, in Port-au-Prince - Saint Antoine/Lalue, Ouest, police forces deployed and clashed with the Viv Ansanm Gang as they attacked residents in the Lalue and Nazon neighborhoods (coded separately). Casualties unknown.",0,1753945649,25295.0,25295.0,25295.0,25295.0,1,2024
1433,2024-11-18,2024,Battles,Armed clash,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Mais Gate/Clercine 2,18.5734,-72.2887,Gazette Haiti; Le Nouvelliste (Haiti); PNH: National Police of Haiti; Rezo Nodwes,"On 18 November 2024, in Tabarre - Mais Gate/Clercine 2, Ouest, police forces clashed with the Viv Ansanm Gang as they carried out anti-gang interventions in the commune. Gunshots were heard near a new armed forces military base located at the former location of MINUSTAH (Mais Gate). Clashes also took place in Bas Delmas and Carrefour Aeroport (Delmas), Bel Air and Solino (Port-au-Prince) (coded separately). During clashes, several gang members were shot and injured. Several injured.",0,1753945649,10859.0,10859.0,10859.0,10859.0,1,2024
1434,2024-11-18,2024,Violence against civilians,Attack,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 17,18.5548,-72.3131,Le Nouvelliste (Haiti),"On 18 November 2024, in Delmas - Delmas 17, Ouest, gang members attacked the Delmas 17 neighbourhood. Gunshots were heard. Casualties unknown.",0,1753945649,6505.0,6505.0,6505.0,6505.0,1,2024
1435,2024-11-11,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre,18.5833,-72.2667,SG Alert (Whatsapp),"Other: On 11 November 2024, in Tabarre, Ouest, gunshots were heard in Tabarre 27 and Clercine. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,6507.0,6965.0,6965.0,,1,2024
1436,2024-11-13,2024,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre,18.5833,-72.2667,SG Alert (Whatsapp),"Other: On 13 November 2024, in Tabarre, Ouest, gunshots were heard in Cazeau. There is no information on the circumstances or authorship of the gunshots.",0,1753945649,6507.0,6965.0,6965.0,,1,2024
1437,2024-11-17,2024,Battles,Armed clash,Unidentified Communal Militia (Haiti),Unidentified Gang (Haiti),Political militia-Identity militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Poste Marchand,18.5458,-72.3352,Le Nouvelliste (Haiti),"On 17 November 2024, in Port-au-Prince - Poste Marchand, Ouest, armed members of the population (self-defense group) killed at least a dozen gang members in Poste Marchand between 17 and 18 November. At least 12 fatalities split across two events. 6 fatalities coded here.",6,1753945649,12767.0,12767.0,12767.0,12767.0,1,2024
1438,2024-11-18,2024,Battles,Armed clash,Unidentified Communal Militia (Haiti),Unidentified Gang (Haiti),Political militia-Identity militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Poste Marchand,18.5458,-72.3352,Le Nouvelliste (Haiti),"On 18 November 2024, in Port-au-Prince - Poste Marchand, Ouest, armed members of the population (self-defense group) killed at least a dozen gang members in Poste Marchand between 17 and 18 November. At least 12 fatalities split across two events. 6 fatalities coded here.",6,1753945649,12767.0,12767.0,12767.0,12767.0,1,2024
1439,2024-11-20,2024,Violence against civilians,Attack,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 33,18.5506,-72.3053,Le Nouvelliste (Haiti),"On 20 November 2024, near Delmas - Delmas 33, Ouest, 20 civilians were shot and injured and were treated at the La Paix hospital, located in Demas 33. Two of them died. A man was shot and injured by a stray bullet in Delmas 29 (Delmas - Village W. Lamothe). The victims were likely hit amidst gang violence in the commune. 2 fatalities, 18 injured.",2,1753945649,11661.0,11661.0,11661.0,11661.0,1,2024
